fecha,mes,dia_año,temp_agua,oleaje,viento,lluvia,presion,coef_marea,fase_lunar,visibilidad_agua,dias_desde_temporal,temporada,veda_pulpo,veda_percebe,veda_lubina,captura_pulpo,captura_lubina,captura_percebe
2005-05-19,5,139,17.88737869653191,0.8329760047138857,16.652216127144552,4.121226260257414,1018.843683257951,56,9,limpia,3,primavera,False,False,False,0.0013353489869064815,0.019062652477763738,0.058097378911628944
2005-05-20,5,140,16.69653724324284,1.1971299040069112,24.863404715335427,0.7377602992391321,1020.6898349450067,108,28,limpia,3,primavera,False,False,False,4.256435383171376,5.4032735604006294,2.8232732214229546
2005-05-21,5,141,17.606301379680865,2.618430107671252,17.136475247754227,0.5673477412235556,1013.0198636856604,116,21,turbia,8,primavera,False,False,False,10.361610973987512,3.322684703699385,0.03996636412881426
2005-05-22,5,142,18.28785247314643,1.9075602946912087,17.210092931465844,4.716138821557809,1005.6584434443042,82,23,limpia,6,primavera,False,False,False,8.301828245011553,5.478868596711305,0.09837193905059623
2005-05-23,5,143,16.57178009903672,4.812581743243849,16.08797649816544,0.0035470461673940703,1007.2161676943597,114,2,turbia,7,primavera,False,False,False,15.869524661092788,0.003771643371313131,0.3689056078141434
2005-05-24,5,144,17.678705700957575,0.42729102689895837,13.923946684607168,1.835471190329889,1009.6617721407032,109,17,limpia,5,primavera,False,False,False,1.2062013286367137,2.3000768133563114,7.449450099778183
2005-05-25,5,145,17.75445315515803,1.0586421208221046,12.401404536081603,4.953966508607831,1008.5300156037493,107,8,limpia,1,primavera,False,False,False,1.3546081602746953,0.991874823781344,5.601027463831288
2005-05-26,5,146,18.09714897427693,0.5936903948204245,14.06006607182375,1.4208206249495285,1016.3271518803228,93,23,limpia,2,primavera,False,False,False,2.4859950043850327,0.9101158100199358,0.98990742030499
2005-05-27,5,147,16.914341526214486,0.9727355459999174,14.243687168540514,0.005942739499169664,1024.6905792236223,97,25,limpia,3,primavera,False,False,False,1.1943990546103258,1.4095969957273011,1.7264779569939854
2005-05-28,5,148,16.89161118301597,1.0954752620180868,14.623165666042024,0.4940310392499183,1018.9788828701279,86,4,limpia,1,primavera,False,False,False,1.6252849586253189,8.423594887934883,0.0010489453114761224
2005-05-29,5,149,18.023331673686926,2.6496389173532826,17.543948565461832,5.113447998512738,1009.3588457750463,74,12,turbia,0,primavera,False,False,False,0.7703236701797552,4.679207423811684,0.6351085933422574
2005-05-30,5,150,17.913539719231615,2.9079385394203894,16.20029401866918,0.03433794215743468,1011.5281211716672,74,4,turbia,8,primavera,False,False,False,0.22114889077704902,5.347733553639171,0.0607256578734459
2005-05-31,5,151,17.90971994197511,2.7527266080151223,12.932286956551327,1.0043257283111509,1012.5035466035059,106,21,turbia,9,primavera,False,False,False,8.85927648358092,9.839514460923278,0.9220516750378014
2005-06-01,6,152,17.990254475406758,3.4104603120152137,12.047423724643696,3.1188657952081367,1016.9460708349654,62,21,turbia,1,verano,True,False,False,2.7314753975031323,1.4280482749746923,0.6930993919635021
2005-06-02,6,153,17.39621123223352,3.782423924649349,15.897113124362837,3.6414415819398958,1022.8562736792601,61,1,turbia,4,verano,True,False,False,0.8117853856884354,0.36384910489284156,0.46872008257004905
2005-06-03,6,154,17.964291524664223,2.4990942885689433,11.293043848798572,1.2986737722117268,1012.6629981027457,112,6,turbia,6,verano,True,False,False,10.092037735274815,18.287394741717108,2.1842838104323508
2005-06-04,6,155,18.02036261946841,3.2363297880905963,13.292477729317184,0.529191258728452,1022.6938864553409,111,2,turbia,1,verano,True,False,False,7.577441294706848,0.13963861211148046,0.06057040570088137
2005-06-05,6,156,17.4343488998036,1.5009780674327005,12.87461803846017,1.8311055968588448,1025.5195547921112,77,23,limpia,5,verano,True,False,False,0.6921103973762472,3.3576892431689807,0.6404765170490868
2005-06-06,6,157,18.999720394092883,0.5148184325129039,24.704187135927775,0.6124472363272652,1013.2504656685563,104,8,limpia,9,verano,True,False,False,0.22907675845073797,0.27024669641428556,2.901629746383214
2005-06-07,6,158,18.180701573236753,1.0331717069158342,9.903283936867997,0.5894516644918927,1013.1217768946934,91,2,limpia,7,verano,True,False,False,1.6241861666993742,16.330094407993332,7.8696592263117235
2005-06-08,6,159,17.196611267701037,4.716361509222945,11.829453024210805,3.296355022012066,1013.1969031630445,110,21,turbia,6,verano,True,False,False,9.068243822548114,0.25130078853438836,0.26305110441957885
2005-06-09,6,160,18.319158046266736,0.6839616022124368,12.777692932487179,0.33510038974842626,1015.3124499284394,87,23,limpia,5,verano,True,False,False,0.07153885390184847,2.607558433323455,0.03517583005175341
2005-06-10,6,161,17.353086264871976,1.3639896338856285,13.192128607226898,0.011073556215698785,1013.2091045160909,54,5,limpia,7,verano,True,False,False,0.5648846330946123,5.513943442442124,0.00839138453271965
2005-06-11,6,162,18.42164853182142,0.5736852236702733,18.99923593451642,0.8212826141004301,1019.4208873069465,97,9,limpia,1,verano,True,False,False,2.8598125303043958,0.020071942303521047,3.244126457068365
2005-06-12,6,163,18.654887327753855,3.5592182999580215,13.982448371588017,1.3505121895443886,1007.2558435980361,84,2,turbia,3,verano,True,False,False,17.309158821955993,0.18467354248135034,2.5012317535028594
2005-06-13,6,164,17.4764794466607,1.7715486840485977,9.703211757035394,2.4421049493613043,1012.3268895235194,97,19,limpia,3,verano,True,False,False,3.124446240380305,3.127456752593425,8.600810489864156
2005-06-14,6,165,18.5548973051224,1.3910427366332418,20.723656323990898,3.0384199562711927,1016.6458733653611,63,8,limpia,6,verano,True,False,False,1.7206346471084029,2.7719540189699288,0.1265249445987516
2005-06-15,6,166,18.231344540750612,0.19733968870899823,16.054556003364517,2.178428445126315,1019.3504225358025,103,11,limpia,6,verano,True,False,False,4.139805150251611,1.8976316078748043,2.9590145654972293
2005-06-16,6,167,18.482535988429316,1.8503215499706294,16.682094245134486,1.9697221012817017,1025.9764253184037,75,11,limpia,2,verano,True,False,False,0.23284056197075848,2.3704147981704495,2.238944025190297
2005-06-17,6,168,19.131817474214625,3.87509204033818,17.603347347543533,2.1917244809553047,1008.5548738618453,92,15,turbia,3,verano,True,False,False,7.167998367358673,1.462135345734589,0.021751348150867513
2005-06-18,6,169,17.849767175357012,2.957786335466494,10.071834932956673,0.6336081085159486,1011.7397879290637,91,10,turbia,0,verano,True,False,False,11.059605818831223,4.5621953883957,0.3286056833480052
2005-06-19,6,170,17.54683230930507,1.0629917404972056,14.972476267997866,0.9637033149977616,1003.6679671338633,67,11,limpia,7,verano,True,False,False,1.2416317871257294,11.407422739668434,0.664707527169073
2005-06-20,6,171,17.466254301169446,0.8244083053596745,18.28499117710691,1.916500188610354,1009.4506549632357,104,16,limpia,3,verano,True,False,False,0.2097511245666509,1.3505584923514453,11.751813306133847
2005-06-21,6,172,17.51018046363969,1.9921956163654961,12.438921178654061,0.13563853590236682,1006.1553735153298,99,3,limpia,4,verano,True,False,False,2.471249116489724e-05,7.136685383358245,4.968964955810426
2005-06-22,6,173,17.951924097100967,0.4013385790092946,16.22664256047596,0.7000381442937049,1012.3935130246783,70,9,limpia,4,verano,True,False,False,0.27303023443351565,3.4042151243418965,0.42603428209406496
2005-06-23,6,174,18.20021004723012,2.6982033801904297,17.17407419745609,1.043163005322524,1013.8581720367919,83,16,turbia,0,verano,True,False,False,21.359455150223397,8.413316844965413,0.3535004180077213
2005-06-24,6,175,18.15768312305958,0.6412646039337802,9.160175661409161,1.5247402263918786,1017.3472711991878,89,7,limpia,0,verano,True,False,False,1.7457954073576456,0.9469273867401417,0.07990429743827515
2005-06-25,6,176,18.482945556438295,0.8627309416959212,10.870213640895567,1.3329408114867705,1013.5070023484004,79,6,limpia,6,verano,True,False,False,0.25897618135783396,0.04820958129569004,1.12893188977134
2005-06-26,6,177,17.988222379529535,0.8394469639991937,5.860893457013811,2.532631940912302,1017.3496854020608,119,22,limpia,0,verano,True,False,False,0.8680435837330681,0.10862246212060744,2.201410847680352
2005-06-27,6,178,18.845147843364046,3.04162554800083,15.90693520740481,1.2827293782801068,1015.5703708354697,74,17,turbia,8,verano,True,False,False,1.60005216878976,1.2082445323711077,2.6294082909636614
2005-06-28,6,179,17.805662156031044,0.7727944702881916,22.539878849661264,4.689524006350148,1009.8333839712491,118,25,limpia,5,verano,True,False,False,0.1620523473112594,0.20685848157698122,7.473430838458698
2005-06-29,6,180,19.58681186088313,0.8514723460662263,12.231267597934744,0.9570987757814899,1006.5686314707956,78,21,limpia,0,verano,True,False,False,0.2797632493922848,1.3994360532101073,0.0043245758149016095
2005-06-30,6,181,18.319193008514326,5.01745372695464,14.229250183142197,1.4904466412188797,1017.9184099994803,116,23,turbia,0,verano,True,False,False,8.53942036663292,1.853684471425941,0.20324288923630063
2005-07-01,7,182,17.41741167407016,2.8312282544086704,19.05329381967887,0.0064311079175041605,1023.2325149250726,106,23,turbia,4,verano,True,False,False,2.5238568673134654,4.530681343250136,0.5462500148228462
2005-07-02,7,183,17.27591926774529,1.990642152948336,16.063502582126272,0.7435132238269356,1027.67692505841,96,20,limpia,2,verano,True,False,False,0.0008257580252432278,9.410660276557131,8.88413178182893
2005-07-03,7,184,18.193525651675387,1.9797179015342332,11.105239282232633,4.028401194308575,1019.6772735061732,66,7,limpia,7,verano,True,False,False,0.8200269560416044,3.569722556504311,0.02612446328558089
2005-07-04,7,185,17.754395115320737,0.18569097309959864,21.10523034760198,0.8116595329647714,1022.2875760597203,98,28,limpia,7,verano,True,False,False,0.2208588089528596,0.28541180876584715,1.4242418798972327
2005-07-05,7,186,18.300151428551512,2.161878134509433,15.789296968935455,0.5838791343546681,1017.3072985201946,99,1,turbia,9,verano,True,False,False,10.198530050676267,25.301975038484326,0.0038608270386731184
2005-07-06,7,187,18.137824769000723,4.361488962943073,14.071137469421036,1.5684951028612033,1016.5100469279511,54,13,turbia,7,verano,True,False,False,4.6669015916185765,0.0006718214770883111,0.18725638746384193
2005-07-07,7,188,17.791173920355064,0.8506457113328836,14.402229689036668,0.16400446587068765,1015.5550051189576,62,15,limpia,5,verano,True,False,False,0.01900157793778622,0.358291390495068,0.16840310850229992
2005-07-08,7,189,17.306647755680743,0.6157452413745833,17.363475561911507,1.516887206039395,1014.4709517798957,112,19,limpia,4,verano,True,False,False,0.04484147621618796,1.0733521331253266,3.58754594029969
2005-07-09,7,190,16.88453798523717,0.40969170636761176,12.546453983145902,0.7238511179108559,1018.0353827771456,88,9,limpia,4,verano,True,False,False,0.011354505535944453,3.218985470229468,0.06506916775225519
2005-07-10,7,191,17.503135602321468,2.283981795246404,21.286483161952823,0.9661060545755794,1012.3970145931764,117,17,turbia,5,verano,True,False,False,14.768002764096934,4.411360099023528,0.11749701516082318
2005-07-11,7,192,18.261364661775808,2.7696892101158443,20.034533362012695,3.1343379720862563,1014.262787742064,94,4,turbia,5,verano,True,False,False,16.336638884055212,16.396058046384184,0.3649103466333138
2005-07-12,7,193,17.85135197063004,2.8787257055004423,15.033919109745929,2.1692058707210777,1009.110168585178,66,15,turbia,9,verano,True,False,False,0.816207084160246,12.066138445216717,0.004147919531943229
2005-07-13,7,194,16.94971962154518,1.134252797742369,15.246437545509242,1.1815642288154102,1017.3746333453246,108,10,limpia,8,verano,True,False,False,0.005274446204101133,17.506698378166607,5.711218879468002
2005-07-14,7,195,17.774243059748283,3.92073429502248,11.615833121082384,1.7232088875645086,1010.2045122942675,108,18,turbia,6,verano,True,False,False,22.97272834228814,0.003367892341954371,1.2473985264838248
2005-07-15,7,196,17.873608948214166,0.190932943755766,12.450642394491274,2.912221617478557,1015.168724952401,57,5,limpia,5,verano,True,False,False,0.5784387677792936,0.7813715769090608,0.7924950304241967
2005-07-16,7,197,17.08310874757806,1.0250643778730661,10.458414636695117,2.7391399546618467,1017.5024554682119,79,6,limpia,9,verano,True,False,False,0.4145766861204083,5.950726518461085,0.0004598556219733007
2005-07-17,7,198,17.67559222650695,1.2974209394132104,14.183701868844569,0.40992396108598705,1017.929457156849,52,21,limpia,6,verano,True,False,False,0.31755256344131283,2.1306281218573515,0.0012322344369500146
2005-07-18,7,199,17.58715452158557,2.87368494342964,15.249374079824072,0.7159779623844598,1018.8575426890771,66,10,turbia,2,verano,True,False,False,0.4327231219260517,3.550728507979157,0.1939889548384234
2005-07-19,7,200,16.834266637195768,0.42175601739955604,8.639689039502368,0.856148348300397,1013.9335423742597,100,17,limpia,1,verano,True,False,False,0.1375202491646782,0.13411470744768358,3.88349324698032
2005-07-20,7,201,17.701497691046256,1.8247572763105988,17.755647287187994,0.41538283073956317,1017.4303188969484,73,17,limpia,9,verano,True,False,False,0.00036895647605940217,1.4365769307097656,2.240095680425804
2005-07-21,7,202,17.789039228020588,3.5149455694275455,11.516469116532022,0.024472019148181496,1012.566873684439,113,19,turbia,6,verano,True,False,False,1.4971986894790104,0.4106946020181673,0.7840766551640473
2005-07-22,7,203,18.067119424904476,3.136279109715084,16.64724689491192,0.3822417601651781,1005.1456314349489,98,22,turbia,2,verano,True,False,False,3.6403438665532812,4.727050933576522,0.3271289506806129
2005-07-23,7,204,18.013277460633194,1.0652530248959269,18.229000808560475,3.3030665083994215,1017.6515463687078,69,7,limpia,3,verano,True,False,False,1.9289951309153694,7.4367670289342716,1.2438471526674588
2005-07-24,7,205,16.517100296900292,2.4936322597188796,20.228215631213686,1.5789657581846583,1016.4924405343207,78,20,turbia,1,verano,True,False,False,0.00011963659791588117,11.06753337813927,0.4893443366899365
2005-07-25,7,206,16.742721770946563,1.1467000444408668,19.38821368990031,0.8360615336747236,1020.0666175144956,59,9,limpia,4,verano,True,False,False,0.006396184172549283,6.4783964071252464,0.998258134506616
2005-07-26,7,207,17.57517336610886,1.1810346021608022,21.626569625746512,1.8747450265887704,1014.873556435642,58,16,limpia,4,verano,True,False,False,0.0014275100850704844,3.7035814995995615,0.7062411792338158
2005-07-27,7,208,17.534191355831105,1.56104611018115,18.261957329198708,2.6928717439071157,1006.984183171413,112,8,limpia,9,verano,True,False,False,0.6317381656536304,3.9914833952708118,5.321174683663607
2005-07-28,7,209,17.493760066914092,5.324441629766202,15.670896198551835,0.8752363947426748,1014.5418460781789,82,12,turbia,9,verano,True,False,False,11.348064517722834,0.581085832047926,0.03615005444472476
2005-07-29,7,210,19.45423831470769,5.195715560738324,13.109304408240279,1.254999205062932,1019.4329028236987,73,7,turbia,0,verano,True,False,False,0.056214802101371614,0.6309354361025468,1.4596203478298644
2005-07-30,7,211,17.442070471884062,3.4368892933393735,14.522248469451727,0.13273524808326215,1017.3801740439822,81,16,turbia,3,verano,True,False,False,13.939064191268427,0.03200733976907259,0.00045030516236789026
2005-07-31,7,212,17.73689383527053,0.6502887488167732,21.5178473946603,1.8180867957767979,1014.2662771355258,53,15,limpia,2,verano,True,False,False,0.23903670235564614,0.010743120842041704,0.2086079467619348
2005-08-01,8,213,17.583068368223955,3.404281783881229,14.208634904925365,0.8813777774211006,1006.6822038604341,111,24,turbia,6,verano,False,False,False,2.3248497704832336,0.011931498828008168,0.4694550367346955
2005-08-02,8,214,17.355722794177865,1.5695576910525215,14.979421889047092,1.1366398854460384,1009.8699152254804,71,15,limpia,4,verano,False,False,False,0.36229055679620714,12.054240638801692,1.1338588276135104
2005-08-03,8,215,16.729068669561745,2.7237637554987555,20.904892017978632,1.0984421639543198,1017.3861943092569,72,20,turbia,5,verano,False,False,False,1.9354383817939036,4.152178010062303,0.006077940597039417
